location,date,population,new_cases,population_density,median_age,aged_70_older,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,smokers,hospital_beds_per_thousand,gdp_per_capita,life_expectancy,human_development_index,reproduction_rate,stringency_index,new_deaths
Macedonia,2/22/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,6.407027027,0
Macedonia,2/23/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,7.295405405,0
Macedonia,2/24/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,7.745945946,0
Macedonia,2/25/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,9.021891892,0
Macedonia,2/26/2020,2083380,1,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,9.397297297,0
Macedonia,2/27/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,10.29783784,0
Macedonia,2/28/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,10.89783784,0
Macedonia,2/29/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,11.98621622,0
Macedonia,3/1/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,12.13621622,0
Macedonia,3/2/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,12.38648649,0
Macedonia,3/3/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,13.0872973,0
Macedonia,3/4/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,13.81297297,0
Macedonia,3/5/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,15.23945946,0
Macedonia,3/6/2020,2083380,2,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,15.59,0
Macedonia,3/7/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,15.74027027,0
Macedonia,3/8/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,16.19081081,0
Macedonia,3/9/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,19.21864865,0
Macedonia,3/10/2020,2083380,4,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,24.01027027,0
Macedonia,3/11/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,27.93945946,0
Macedonia,3/12/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,34.92216216,0
Macedonia,3/13/2020,2083380,7,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,41.22837838,0
Macedonia,3/14/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,44.63216216,0
Macedonia,3/15/2020,2083380,0,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,47.18432432,0
Macedonia,3/16/2020,2083380,4,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,55.99351351,0
Macedonia,3/17/2020,2083380,8,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,60.13567568,0
Macedonia,3/18/2020,2083380,9,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,63.07567568,0
Macedonia,3/19/2020,2083380,13,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,65.75324324,0
Macedonia,3/20/2020,2083380,19,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,67.52972973,0
Macedonia,3/21/2020,2083380,18,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,69.45648649,0
Macedonia,3/22/2020,2083380,30,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0,70.32,1
Macedonia,3/23/2020,2083380,21,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.25,72.30945946,1
Macedonia,3/24/2020,2083380,12,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.25,74.27405405,0
Macedonia,3/25/2020,2083380,29,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.27,74.87459459,1
Macedonia,3/26/2020,2083380,24,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.27,75.12486486,0
Macedonia,3/27/2020,2083380,18,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.27,76.25108108,0
Macedonia,3/28/2020,2083380,22,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.28,76.70135135,1
Macedonia,3/29/2020,2083380,18,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.3,76.92648649,2
Macedonia,3/30/2020,2083380,26,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.33,78.07783784,1
Macedonia,3/31/2020,2083380,44,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.36,79.02891892,2
Macedonia,4/1/2020,2083380,25,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.36,79.12918919,2
Macedonia,4/2/2020,2083380,30,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.37,78.90378378,0
Macedonia,4/3/2020,2083380,46,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.38,78.82891892,1
Macedonia,4/4/2020,2083380,53,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.37,79.17891892,5
Macedonia,4/5/2020,2083380,72,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.35,79.17891892,1
Macedonia,4/6/2020,2083380,15,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.27,79.42918919,5
Macedonia,4/7/2020,2083380,29,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.24,79.42918919,3
Macedonia,4/8/2020,2083380,18,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.23,79.75459459,3
Macedonia,4/9/2020,2083380,46,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.24,79.95459459,1
Macedonia,4/10/2020,2083380,48,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.25,80.07972973,2
Macedonia,4/11/2020,2083380,49,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.25,80.07972973,2
Macedonia,4/12/2020,2083380,68,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.24,80.23,0
Macedonia,4/13/2020,2083380,26,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.2,80.23,4
Macedonia,4/14/2020,2083380,54,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.2,79.30432432,6
Macedonia,4/15/2020,2083380,66,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.18,79.25432432,1
Macedonia,4/16/2020,2083380,107,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.15,79.30432432,1
Macedonia,4/17/2020,2083380,36,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.07,79.30432432,3
Macedonia,4/18/2020,2083380,53,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,79.37918919,0
Macedonia,4/19/2020,2083380,37,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.93,79.37918919,2
Macedonia,4/20/2020,2083380,18,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.87,78.45351351,3
Macedonia,4/21/2020,2083380,6,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.84,78.17837838,1
Macedonia,4/22/2020,2083380,28,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.83,78.12837838,1
Macedonia,4/23/2020,2083380,41,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.83,78.05324324,0
Macedonia,4/24/2020,2083380,26,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.81,78.00324324,1
Macedonia,4/25/2020,2083380,41,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.8,78.00324324,2
Macedonia,4/26/2020,2083380,19,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.77,78.00324324,2
Macedonia,4/27/2020,2083380,13,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.75,77.40216216,4
Macedonia,4/28/2020,2083380,22,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.75,77.40216216,6
Macedonia,4/29/2020,2083380,21,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.76,77.40216216,2
Macedonia,4/30/2020,2083380,23,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.76,77.17702703,4
Macedonia,5/1/2020,2083380,29,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.76,77.12675676,4
Macedonia,5/2/2020,2083380,12,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.75,77.05162162,1
Macedonia,5/3/2020,2083380,5,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.75,77.01405405,2
Macedonia,5/4/2020,2083380,7,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.77,75.04972973,1
Macedonia,5/5/2020,2083380,8,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.81,74.64918919,1
Macedonia,5/6/2020,2083380,13,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.87,74.19864865,2
Macedonia,5/7/2020,2083380,33,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.94,74.14864865,1
Macedonia,5/8/2020,2083380,14,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,73.79837838,1
Macedonia,5/9/2020,2083380,36,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,73.79837838,1
Macedonia,5/10/2020,2083380,20,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,73.79837838,0
Macedonia,5/11/2020,2083380,22,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.01,70.54540541,0
Macedonia,5/12/2020,2083380,10,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.01,70.20756757,1
Macedonia,5/13/2020,2083380,20,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.04,70.07,3
Macedonia,5/14/2020,2083380,29,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.07,69.55648649,0
Macedonia,5/15/2020,2083380,17,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.08,69.10621622,2
Macedonia,5/16/2020,2083380,22,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.1,69.03135135,1
Macedonia,5/17/2020,2083380,30,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.12,67.7927027,3
Macedonia,5/18/2020,2083380,25,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,66.69162162,3
Macedonia,5/19/2020,2083380,22,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,66.64162162,2
Macedonia,5/20/2020,2083380,19,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.16,66.64162162,4
Macedonia,5/21/2020,2083380,40,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.19,65.96621622,1
Macedonia,5/22/2020,2083380,23,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.2,65.41540541,1
Macedonia,5/23/2020,2083380,20,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.21,65.41540541,1
Macedonia,5/24/2020,2083380,37,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.24,65.41540541,0
Macedonia,5/25/2020,2083380,21,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.26,64.16405405,0
Macedonia,5/26/2020,2083380,15,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.29,63.86378378,3
Macedonia,5/27/2020,2083380,25,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.36,63.76378378,3
Macedonia,5/28/2020,2083380,38,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.44,63.68891892,2
Macedonia,5/29/2020,2083380,52,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.51,63.18810811,5
Macedonia,5/30/2020,2083380,35,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.56,62.2872973,5
Macedonia,5/31/2020,2083380,62,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.63,62.11189189,2
Macedonia,6/1/2020,2083380,89,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.68,59.23432432,7
Macedonia,6/2/2020,2083380,76,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.69,57.87,1
Macedonia,6/3/2020,2083380,101,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.71,56.89405405,4
Macedonia,6/4/2020,2083380,119,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.71,56.78135135,2
Macedonia,6/5/2020,2083380,179,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.68,56.35594595,2
Macedonia,6/6/2020,2083380,125,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.62,55.58,2
Macedonia,6/7/2020,2083380,110,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.55,55.58,2
Macedonia,6/8/2020,2083380,127,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.5,54.75432432,3
Macedonia,6/9/2020,2083380,87,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.45,54.45378378,1
Macedonia,6/10/2020,2083380,125,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.43,53.92837838,7
Macedonia,6/11/2020,2083380,174,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.42,53.92864865,5
Macedonia,6/12/2020,2083380,163,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.39,54.02864865,2
Macedonia,6/13/2020,2083380,194,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.35,53.80351351,8
Macedonia,6/14/2020,2083380,162,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.3,53.70351351,9
Macedonia,6/15/2020,2083380,100,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.26,52.62864865,5
Macedonia,6/16/2020,2083380,142,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.23,52.62864865,8
Macedonia,6/17/2020,2083380,183,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.21,51.77783784,9
Macedonia,6/18/2020,2083380,182,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.18,51.87810811,6
Macedonia,6/19/2020,2083380,156,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.15,51.62783784,6
Macedonia,6/20/2020,2083380,185,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.11,51.5527027,11
Macedonia,6/21/2020,2083380,101,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.07,50.93945946,5
Macedonia,6/22/2020,2083380,90,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,49.45054054,9
Macedonia,6/23/2020,2083380,115,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,49.35027027,4
Macedonia,6/24/2020,2083380,134,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,49,8
Macedonia,6/25/2020,2083380,150,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,49.07513514,6
Macedonia,6/26/2020,2083380,163,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,47.79891892,3
Macedonia,6/27/2020,2083380,148,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,47.29810811,9
Macedonia,6/28/2020,2083380,174,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,47.29810811,9
Macedonia,6/29/2020,2083380,129,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.03,47.27324324,12
Macedonia,6/30/2020,2083380,125,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,47.33567568,4
Macedonia,7/1/2020,2083380,120,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,47.03540541,4
Macedonia,7/2/2020,2083380,171,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.03,47.18567568,15
Macedonia,7/3/2020,2083380,162,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,47.29810811,7
Macedonia,7/4/2020,2083380,145,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.01,47.61081081,6
Macedonia,7/5/2020,2083380,114,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,47.73594595,7
Macedonia,7/6/2020,2083380,78,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,47.39783784,5
Macedonia,7/7/2020,2083380,120,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,47.0972973,5
Macedonia,7/8/2020,2083380,162,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.04,47.12216216,8
Macedonia,7/9/2020,2083380,166,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,47.12135135,3
Macedonia,7/10/2020,2083380,205,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,46.94621622,6
Macedonia,7/11/2020,2083380,198,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.05,46.79621622,8
Macedonia,7/12/2020,2083380,136,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.03,46.72108108,6
Macedonia,7/13/2020,2083380,86,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.01,46.72108108,3
Macedonia,7/14/2020,2083380,135,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,46.72108108,4
Macedonia,7/15/2020,2083380,198,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,46.77162162,4
Macedonia,7/16/2020,2083380,93,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.01,46.43351351,8
Macedonia,7/17/2020,2083380,163,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,46.03351351,5
Macedonia,7/18/2020,2083380,240,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.02,46.10864865,8
Macedonia,7/19/2020,2083380,127,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,46.33405405,8
Macedonia,7/20/2020,2083380,96,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.98,46.60945946,10
Macedonia,7/21/2020,2083380,163,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.98,46.30918919,0
Macedonia,7/22/2020,2083380,135,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,46.30918919,10
Macedonia,7/23/2020,2083380,122,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.30918919,3
Macedonia,7/24/2020,2083380,128,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.38432432,6
Macedonia,7/25/2020,2083380,137,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.38432432,9
Macedonia,7/26/2020,2083380,152,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,46.38432432,0
Macedonia,7/27/2020,2083380,127,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.07189189,6
Macedonia,7/28/2020,2083380,102,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,45.97189189,5
Macedonia,7/29/2020,2083380,188,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,46.24702703,5
Macedonia,7/30/2020,2083380,114,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.24702703,4
Macedonia,7/31/2020,2083380,137,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.74810811,6
Macedonia,8/1/2020,2083380,137,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.95,46.61054054,7
Macedonia,8/2/2020,2083380,163,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.94,46.61054054,4
Macedonia,8/3/2020,2083380,74,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.92,46.86081081,3
Macedonia,8/4/2020,2083380,74,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.92,46.78567568,5
Macedonia,8/5/2020,2083380,87,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.94,46.78567568,6
Macedonia,8/6/2020,2083380,110,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,46.78567568,6
Macedonia,8/7/2020,2083380,155,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.99,46.83594595,2
Macedonia,8/8/2020,2083380,200,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,47.39891892,4
Macedonia,8/9/2020,2083380,85,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.99,47.54891892,4
Macedonia,8/10/2020,2083380,103,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.99,47.47378378,1
Macedonia,8/11/2020,2083380,141,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,47.32351351,1
Macedonia,8/12/2020,2083380,134,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,47.22324324,1
Macedonia,8/13/2020,2083380,140,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,47.42324324,2
Macedonia,8/14/2020,2083380,158,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.99,47.44810811,3
Macedonia,8/15/2020,2083380,138,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.98,47.52297297,4
Macedonia,8/16/2020,2083380,86,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,47.44783784,5
Macedonia,8/17/2020,2083380,101,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,47.26027027,3
Macedonia,8/18/2020,2083380,130,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,47.86108108,2
Macedonia,8/19/2020,2083380,106,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,47.86108108,2
Macedonia,8/20/2020,2083380,118,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,47.86108108,3
Macedonia,8/21/2020,2083380,114,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,47.41054054,3
Macedonia,8/22/2020,2083380,150,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,47.48567568,6
Macedonia,8/23/2020,2083380,137,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,47.48567568,1
